Dataset,Chemical,CAS,KE1_call,KE2_call,KE3_call,LLNA_call,KE1_metric,KE1_metric__present,KE2_metric,KE2_metric__present,KE3_metric,KE3_metric__present,LLNA_EC3,LLNA_EC3__present,complete_case
SkinSensDB,OA54,,1.0,0.0,1.0,1.0,56.15,1,2000.0,1,90.2,1,9.9,1,1
SkinSensDB,OA17,,1.0,1.0,1.0,1.0,63.45,1,1.0,1,10.0,1,0.36,1,1
SkinSensDB,OA18,,1.0,1.0,1.0,1.0,55.25,1,3.0,1,0.9,1,0.07,1,1
SkinSensDB,OA16,,1.0,1.0,1.0,1.0,25.0,1,2.0,1,29.2,1,0.1,1,1
SkinSensDB,OA11,,0.0,1.0,0.0,,0.1,1,13.3,1,200.0,1,,0,0
SkinSensDB,OA49,,1.0,1.0,1.0,1.0,66.05,1,17.0,1,2.9,1,1.2,1,1
SkinSensDB,OA8,,0.0,1.0,0.0,,0.0,1,116.4,1,200.0,1,,0,0
SkinSensDB,OA6,,1.0,1.0,1.0,1.0,80.75,1,0.0,1,0.3,1,0.8,1,1
SkinSensDB,"Roman chamomile, ethanol extract",,,1.0,,,,0,0.72,1,,0,,0,0
SkinSensDB,OA5,,0.0,0.0,0.0,,2.9000000000000004,1,2000.0,1,200.0,1,,0,0
SkinSensDB,OA4,,1.0,0.0,0.0,,20.2,1,2000.0,1,200.0,1,,0,0
SkinSensDB,OA68,,0.0,0.0,1.0,,0.55,1,2000.0,1,56.5,1,,0,0
SkinSensDB,OA21,,0.0,0.0,0.0,,2.2,1,2000.0,1,200.0,1,,0,0
SkinSensDB,OA2,,0.0,1.0,1.0,,0.4,1,34.0,1,1.3,1,,0,0
SkinSensDB,Dextran,,,,,,,0,,0,,0,,0,0
SkinSensDB,OA1,,,1.0,1.0,1.0,,0,6.0,1,11.0,1,0.34,1,0
SkinSensDB,2-(Phenethoxymethyl)oxirane,,,1.0,,1.0,,0,41.2,1,,0,1.5,1,0
SkinSensDB,Undecylenoyl Amino Acid,,0.0,0.0,0.0,,3.0,1,6338.0,1,261.48,1,,0,0
SkinSensDB,(E)-2-((But-2-enyloxy)methyl)oxirane,,,1.0,,1.0,,0,55.8,1,,0,14.0,1,0
SkinSensDB,OA40,,1.0,1.0,0.0,1.0,51.85,1,63.0,1,200.0,1,8.5,1,1
SkinSensDB,OA19,,1.0,1.0,1.0,1.0,45.85,1,1.0,1,0.9,1,0.01,1,1
SkinSensDB,Fx + Me EW 69,,,,,1.0,,0,,0,,0,25.2,1,0
SkinSensDB,OA61,,1.0,1.0,1.0,1.0,68.15,1,10.3,1,1.3,1,3.0,1,1
SkinSensDB,Precursor surfactant 2,,,,,1.0,,0,,0,,0,24.0,1,0
SkinSensDB,Formulation 9,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-11A,,,,,,,0,,0,,0,,0,0
SkinSensDB,Unsaturated fatty acid ester,,,,,1.0,,0,,0,,0,27.1,1,0
SkinSensDB,Saturated diglycerin,,,,,,,0,,0,,0,,0,0
SkinSensDB,TW-25B,,,,,1.0,,0,,0,,0,32.9,1,0
SkinSensDB,OA62,,1.0,1.0,1.0,1.0,66.85,1,1.0,1,0.1,1,9.0,1,1
SkinSensDB,DU-5B,,,,,,,0,,0,,0,,0,0
SkinSensDB,C19 Azalactone,,,,,1.0,,0,,0,,0,26.0,1,0
SkinSensDB,DU-2F,,,,,1.0,,0,,0,,0,15.6,1,0
SkinSensDB,OA43,,1.0,1.0,1.0,1.0,99.7,1,9.0,1,32.2,1,0.67,1,1
SkinSensDB,Precursor surfactant 1,,,,,1.0,,0,,0,,0,60.7,1,0
SkinSensDB,"Roman chamomile, hexane fraction",,,1.0,,,,0,2.66,1,,0,,0,0
SkinSensDB,PEG-di-p-Tosylates,,,,,,,0,,0,,0,,0,0
SkinSensDB,Royco 634,,,,,1.0,,0,,0,,0,31.7,1,0
SkinSensDB,Isononyl glucoside,,,1.0,,1.0,,0,785.3,1,,0,25.75758,1,0
SkinSensDB,(5R)-5-Isopropenyl-2-methyl-1-methylene-2-cyclohexane,,,,,1.0,,0,,0,,0,7.3,1,0
SkinSensDB,DU-2B,,,,,1.0,,0,,0,,0,12.4,1,0
SkinSensDB,"(1R,4R)-4-Isopropenyl-1-methyl-2-methylenecyclohexane",,,,,,,0,,0,,0,,0,0
SkinSensDB,Laurylglycerin derivative,,,,,1.0,,0,,0,,0,24.3,1,0
SkinSensDB,4-methyl-7-(prop-1-en-2-yl)-1-oxaspiro[2.5]oct-4-ene,,,1.0,,1.0,,0,52.0,1,,0,0.4,1,0
SkinSensDB,Non-ionic surfactant 6,,,,,1.0,,0,,0,,0,34.4,1,0
SkinSensDB,Linalool alcohol,,,,,,,0,,0,,0,,0,0
SkinSensDB,Non-ionic surfactant 1,,,,,1.0,,0,,0,,0,27.5,1,0
SkinSensDB,NAVY 14 08 723,,,,,,,0,,0,,0,,0,0
SkinSensDB,2-Isocyanatoethyl Acrylate,,,,1.0,,,0,,0,12.6,1,,0,0
SkinSensDB,Non-ionic surfactant 9,,,,,1.0,,0,,0,,0,10.5,1,0
SkinSensDB,Non-ionic surfactant 8,,,,,1.0,,0,,0,,0,45.7,1,0
SkinSensDB,Non-ionic surfactant 4,,,,,1.0,,0,,0,,0,0.012,1,0
SkinSensDB,Linalool aldehyde,,,,,1.0,,0,,0,,0,9.5,1,0
SkinSensDB,OA12,,1.0,0.0,0.0,,6.45,1,2000.0,1,200.0,1,,0,0
SkinSensDB,Non-ionic surfactant 7,,,,,1.0,,0,,0,,0,23.7,1,0
SkinSensDB,cobalt chloride,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-7,,,,,,,0,,0,,0,,0,0
SkinSensDB,80nm Silver Nanoparticles,,,,1.0,,,0,,0,8.0,1,,0,0
SkinSensDB,Maleimide-PEG2K-Maleimide,,,,,,,0,,0,,0,,0,0
SkinSensDB,Break-Free CLP,,,,,1.0,,0,,0,,0,30.8,1,0
SkinSensDB,A SC600,,,,,,,0,,0,,0,,0,0
SkinSensDB,FAR01060-00,,,,,1.0,,0,,0,,0,88.5,1,0
SkinSensDB,FAR01042-00,,,,,,,0,,0,,0,,0,0
SkinSensDB,Sodium lauryl sulfate / sodium dodecyl sulfate (SDS),,1.0,0.0,,,48.5,1,2001.0,1,,0,,0,0
SkinSensDB,4-Isopropyl-1-methylenecyclohexane,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-5A,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-11C,,,,,,,0,,0,,0,,0,0
SkinSensDB,"German chamomile, hexane fraction",,,1.0,,,,0,0.67,1,,0,,0,0
SkinSensDB,Formulation 54,,,,,,,0,,0,,0,,0,0
SkinSensDB,OA9,,0.0,0.0,0.0,,2.4499999999999997,1,2000.0,1,200.0,1,,0,0
SkinSensDB,(5R)-5-Isopropenyl-2-methyl-1-methylene-2-cyclohexene,,,,,1.0,,0,,0,,0,7.3,1,0
SkinSensDB,F & Fo WG 50 + 25,,,,,1.0,,0,,0,,0,0.003,1,0
SkinSensDB,OA15,,0.0,1.0,1.0,,4.8,1,1.0,1,25.0,1,,0,0
SkinSensDB,OA69,,1.0,1.0,1.0,1.0,55.45,1,15.0,1,2.4,1,0.01,1,1
SkinSensDB,Isopropylricinoleamide,,,,,,,0,,0,,0,,0,0
SkinSensDB,2-(2-Phenoxyethyl)oxirane,,,1.0,,1.0,,0,57.1,1,,0,2.2,1,0
SkinSensDB,Non-ionic surfactant 2,,,,,1.0,,0,,0,,0,47.1,1,0
SkinSensDB,OA13,,0.0,1.0,1.0,,2.6,1,209.6,1,23.1,1,,0,0
SkinSensDB,Fatty acid glutamate,,,,,1.0,,0,,0,,0,75.0,1,0
SkinSensDB,OA10,,0.0,0.0,0.0,,1.75,1,2000.0,1,200.0,1,,0,0
SkinSensDB,isopropyl haematommate,,1.0,,,,92.155,1,,0,,0,,0,0
SkinSensDB,Pluronic L92,,,,,,,0,,0,,0,,0,0
SkinSensDB,Citral:EG (7:3,,,,1.0,,,0,,0,1.2,1,,0,0
SkinSensDB,Hexadecyltrimethylammonium bromide (Cetrimide),,0.0,1.0,1.0,,1.0,1,3.0,1,3.92,1,,0,0
SkinSensDB,OA26,,1.0,1.0,1.0,1.0,78.75,1,4.0,1,50.1,1,2.2,1,1
SkinSensDB,EXP 11120 A,,,,,1.0,,0,,0,,0,64.9,1,0
SkinSensDB,OA46,,,1.0,1.0,1.0,,0,9.0,1,12.5,1,0.9,1,0
SkinSensDB,EXP 10810 A,,,,,1.0,,0,,0,,0,2.1,1,0
SkinSensDB,OA22,,1.0,1.0,1.0,1.0,67.35,1,4.0,1,31.8,1,2.82,1,1
SkinSensDB,BASF SC-1,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-8A,,,,,,,0,,0,,0,,0,0
SkinSensDB,m-Xylylene diisocyanate,,,,1.0,,,0,,0,62.7,1,,0,0
SkinSensDB,DU-6,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-8B,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-9A,,,,,1.0,,0,,0,,0,2.65,1,0
SkinSensDB,Dibenzopyrene,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-13A,,,,,,,0,,0,,0,,0,0
SkinSensDB,Poly(glycidyl methacrylate),,,,,,,0,,0,,0,,0,0
SkinSensDB,Fatty alcohol #2,,,,,1.0,,0,,0,,0,8.6,1,0
SkinSensDB,"Toluene 2,4/2,6-diisocyanate",,1.0,,,,17.2,1,,0,,0,,0,0
SkinSensDB,Unsaturated fatty acid,,,,,1.0,,0,,0,,0,22.2,1,0
SkinSensDB,DU-2C,,,,,1.0,,0,,0,,0,62.9,1,0
SkinSensDB,DU-2E,,,,,,,0,,0,,0,,0,0
SkinSensDB,(4Z)-2-Methyl-6-methyleneoct-4-ene,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-1C,,,,,,,0,,0,,0,,0,0
SkinSensDB,Fatty alcohol #1,,,,,1.0,,0,,0,,0,7.6,1,0
SkinSensDB,DU-12,,,,,,,0,,0,,0,,0,0
SkinSensDB,Dodecyl gallate,,1.0,1.0,1.0,,50.0,1,1.11,1,5.97,1,,0,0
SkinSensDB,DU-1B,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-9B,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-2A,,,,,1.0,,0,,0,,0,1.2,1,0
SkinSensDB,OA51,,0.0,1.0,1.0,1.0,0.95,1,140.0,1,48.9,1,1.3,1,1
SkinSensDB,DU-2D,,,,,1.0,,0,,0,,0,2.5,1,0
SkinSensDB,10-20 nm Silica Nanoparticles,,,0.0,,,,0,2001.0,1,,0,,0,0
SkinSensDB,1-methyl-2-methylene-4-(prop-1-en-2-yl)-7-oxabicyclo[4.1.0]heptane,,,1.0,,1.0,,0,100.2,1,,0,10.3,1,0
SkinSensDB,OA60,,1.0,1.0,1.0,1.0,39.05,1,123.3,1,15.8,1,33.31,1,1
SkinSensDB,DU-1A,,,,,,,0,,0,,0,,0,0
SkinSensDB,BASF #1,,,,,1.0,,0,,0,,0,31.2,1,0
SkinSensDB,OA14,,1.0,1.0,1.0,1.0,78.8,1,77.3,1,32.4,1,0.01,1,1
SkinSensDB,DU-13B,,,,,,,0,,0,,0,,0,0
SkinSensDB,BASF #3,,,,,1.0,,0,,0,,0,1.6,1,0
SkinSensDB,DU-5C,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-4,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-10,,,,,,,0,,0,,0,,0,0
SkinSensDB,Acrylate-PEG3500-Acrylate,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-1D,,,,,,,0,,0,,0,,0,0
SkinSensDB,Crotonyl thioglycerol,,,,,,,0,,0,,0,,0,0
SkinSensDB,DU-11B,,,,,,,0,,0,,0,,0,0
SkinSensDB,MC-2500,,,,,1.0,,0,,0,,0,5.0,1,0
SkinSensDB,D EW 15,,,,,,,0,,0,,0,,0,0
SkinSensDB,BASF SE-1,,,,,1.0,,0,,0,,0,5.5,1,0
SkinSensDB,Sultone C12,,,,,,,0,,0,,0,,0,0
SkinSensDB,BASF #5,,,,,1.0,,0,,0,,0,36.9,1,0
SkinSensDB,OA20,,1.0,1.0,1.0,,7.05,1,11.0,1,33.2,1,,0,0
SkinSensDB,Non-ionic surfactant 3,,,,,1.0,,0,,0,,0,19.8,1,0
SkinSensDB,AE F016382 00 TK71 A101,,,,,,,0,,0,,0,,0,0
SkinSensDB,"1-(2',3',4',5'-Tetramethylphenyl)-3-(4'-tetrabutylphenyl)-propane-1,3-dione",,,,,,,0,,0,,0,,0,0
SkinSensDB,OA3,,1.0,1.0,1.0,1.0,43.05,1,3.9,1,1.2,1,0.01,1,1
SkinSensDB,BASF #4,,,,,1.0,,0,,0,,0,14.1,1,0
SkinSensDB,"PEGylated nanomaterials for  AgNMs,",,,,,,,0,,0,,0,,0,0
SkinSensDB,"bis-1,3-(2',5'-dimethylphenyl)-propane-1,3-dione",,,,,,,0,,0,,0,,0,0
SkinSensDB,D EC25,,,,,,,0,,0,,0,,0,0
SkinSensDB,"Poly(propylene glycol), toluene 2,4-diisocyanate terminated",,,,,,,0,,0,,0,,0,0
SkinSensDB,Bakelite EPR 164,,,,,1.0,,0,,0,,0,0.2,1,0
SkinSensDB,Formulation 1,,,,,,,0,,0,,0,,0,0
SkinSensDB,Bakelite EPR 162,,,,,1.0,,0,,0,,0,0.1,1,0
SkinSensDB,OA7,,0.0,0.0,1.0,,3.5500000000000003,1,2000.0,1,56.6,1,,0,0
SkinSensDB,DU-3,,,,,,,0,,0,,0,,0,0
SkinSensDB,BASF #6,,,,,1.0,,0,,0,,0,3.3,1,0
SkinSensDB,BASF #2,,,,,1.0,,0,,0,,0,29.7,1,0
SkinSensDB,Dispersionsrot 2754,,,,,,,0,,0,,0,,0,0
SkinSensDB,N-p-benzonitrile menthanecarboxamide,,,0.0,,,,0,4000.0,1,,0,,0,0
SkinSensDB,OA23,,1.0,1.0,1.0,1.0,35.7,1,30.0,1,5.0,1,0.1,1,1
SkinSensDB,C.I. Reactive red 231,,,,,1.0,,0,,0,,0,0.6,1,0
SkinSensDB,Bakelite EPR 161,,,,,1.0,,0,,0,,0,0.7,1,0
SkinSensDB,MC-25,,,,,1.0,,0,,0,,0,45.0,1,0
SkinSensDB,Methyl(2-sulfomethyl) octadecanoate,,,,,1.0,,0,,0,,0,2.0,1,0
SkinSensDB,2-((4-(4-(2-Methoxyethoxy)benzyl)phenoxy)methyl)oxirane,,,1.0,,1.0,,0,5.68,1,,0,2.3,1,0
SkinSensDB,Dibenzodioxocin,,,,,1.0,,0,,0,,0,7.5,1,0
SkinSensDB,"(1R,4R)-Isopropenyl-1-methyl-2-methylene-2-cyclohexane",,,,,,,0,,0,,0,,0,0
SkinSensDB,Non-ionic surfactant 5,,,,,1.0,,0,,0,,0,37.5,1,0
